LST,BC,CO2,O3,PM25,UFP,NOx
1/2/2018 12:08,201.2,419.33,36.23301351,3.85,5010,5.848
1/2/2018 12:08,301.1,419.53,34.64352027,4.33,5040,5.9072
1/2/2018 12:08,358.3,419.34,33.17601802,3.09,4890,5.684
1/2/2018 12:08,369.4,418.91,32.3,4.18,4850,5.2248
1/2/2018 12:08,445.1,418.74,31.92543247,4.1,4830,4.6784
1/2/2018 12:08,435.9,418.65,31.64323349,4.3,4800,4.2176
1/2/2018 12:08,519.1,418.78,31.44432401,4.69,4790,4.0152
1/2/2018 12:08,504.3,418.74,31.31962497,3.7,4720,4.1432
1/2/2018 12:08,594.9,419.19,31.26005733,3.31,4690,4.5152
1/2/2018 12:08,517.6,420.9,31.25654202,3.52,4640,5.0472
1/2/2018 12:08,432.6,421.65,31.3,3.75,4680,5.66
1/2/2018 12:08,390.1,420.21,31.56914886,2.91,4890,6.2744
1/2/2018 12:08,364.3,420.06,32.01790776,3.74,5070,6.9752
1/2/2018 12:08,373.7,422.77,32.3,3.66,5110,7.8072
1/2/2018 12:08,259.1,437.91,32.2837963,3.56,5030,8.6312
1/2/2018 12:08,259,438.27,32.11481481,3.15,5120,9.296
1/2/2018 12:08,144.5,441.45,31.8625,3.88,5060,9.6504
1/2/2018 12:08,170.4,436.63,31.5962963,3.76,5030,9.8
1/2/2018 12:08,153.7,434.09,31.38564815,2.62,5060,9.9552
1/2/2018 12:09,177.6,437.06,31.3,3.88,5150,10.1176
1/2/2018 12:09,168.4,433.67,31.3,2.88,5170,10.2824
1/2/2018 12:09,177.5,428.99,31.3,3.09,5230,10.4448
1/2/2018 12:09,183,432.16,31.3,4.28,5330,10.36
1/2/2018 12:09,109,430.24,31.3,3.07,5500,9.964
1/2/2018 12:09,123.7,422.58,31.3,4.27,5570,9.596
1/2/2018 12:09,94.2,422.43,31.3,3.24,5820,9.664
1/2/2018 12:09,164.3,424.48,31.3,3.17,5850,10.576
1/2/2018 12:09,149.6,424.79,31.3,3.17,5810,12.9448
1/2/2018 12:09,112.6,423.22,31.3,2.8,5740,16.5992
1/2/2018 12:09,107.1,423.23,31.06034985,3.67,6020,20.68
1/2/2018 12:09,299.2,427.33,30.4372206,4.2,6490,24.2968
1/2/2018 12:09,447.1,426.79,29.57434402,4.18,7140,26.5592
1/2/2018 12:09,569.1,426.16,28.6154519,4.29,7620,26.7576
1/2/2018 12:09,783.3,423.99,27.704276,3.89,7960,25.4664
1/2/2018 12:09,970,424.22,26.9845481,4.31,8040,23.684
1/2/2018 12:09,1201,423.9,26.6,6.56,11800,22.3056
1/2/2018 12:09,1468.9,424.09,26.67671958,9.66,19000,22.2264
1/2/2018 12:09,1718.3,425.71,27.08835979,15.64,28700,24.1544
1/2/2018 12:09,1790.5,424.69,27.6,16.07,33900,27.4224
1/2/2018 12:09,1936.3,425.72,28.14189815,12.84,29300,30.9264
1/2/2018 12:09,1892,424.18,28.77407407,11.52,21300,33.584
1/2/2018 12:09,1808.9,421.9,29.45625,8.33,15300,34.3128
1/2/2018 12:09,1675.8,421.13,30.14814815,7.4,12000,32.18336743
1/2/2018 12:09,1509.6,423.58,30.80949074,6.36,10400,28.0037023
1/2/2018 12:09,1345.1,426.45,31.4,4.29,9610,23.21395345
1/2/2018 12:09,1110.4,428.06,32.134375,3.98,8990,19.21666973
1/2/2018 12:09,977.5,426.49,32.96666667,5.13,8090,17.4144
1/2/2018 12:09,801.9,421.16,33.465625,4.54,7090,17.1760501
1/2/2018 12:09,740.8,419.33,33.2,3.57,7080,16.82020604
1/2/2018 12:09,694.7,419.64,31.74016204,5.74,16800,16.44313694
1/2/2018 12:09,744.6,428.76,29.31296296,5.5,34400,16.34831189
1/2/2018 12:09,838.8,447.04,26.471875,4.88,36400,16.8392
1/2/2018 12:09,1002.7,434.9,23.77037037,5.21,27100,26.30032068
1/2/2018 12:09,1204.2,424.72,21.7619213,5.21,18300,47.91476076
1/2/2018 12:09,1296.6,421.77,21,5.38,18900,73.85544051
1/2/2018 12:09,1457.5,427.82,22.25266482,4.92,40200,96.18088017
1/2/2018 12:09,1511,431.12,25.00293953,10.53,74000,106.9496
1/2/2018 12:09,1622,435.84,27.87674447,12.06,97000,102.4344
1/2/2018 12:09,1725.6,435.55,29.5,14.2,99853.90503,87.7856
1/2/2018 12:09,1775.5,438.67,29.93804632,14.41,1.00E+05,68.356
1/2/2018 12:09,1727.5,436.38,30.20219382,11.19,92700,49.2384
1/2/2018 12:09,1537.2,435.25,30.33731817,11.64,77900,35.5256
1/2/2018 12:09,1423.2,428.97,30.38829502,8.35,55400,27.4664
1/2/2018 12:09,1262.4,421.65,30.4,6.87,34800,21.3792
1/2/2018 12:09,1231,420,30.33821361,4.67,20900,16.8328
1/2/2018 12:09,1081.2,419.97,30.17291343,4.57,13600,13.7096
1/2/2018 12:09,988.9,419.89,29.9552707,6.06,9770,11.892
1/2/2018 12:09,800.4,420.06,29.73645671,5.36,7880,12.8232
1/2/2018 12:09,613.6,420.55,29.56764272,4.83,7050,16.9352
1/2/2018 12:09,523,420.28,29.5,3.05,7340,22.3632
1/2/2018 12:09,434.3,419.77,29.5,3.74,9630,27.312
1/2/2018 12:09,460.2,419.79,29.5,6.28,14400,29.9864
1/2/2018 12:09,375.2,420.14,29.5,4.41,21800,29.624
1/2/2018 12:09,332.7,420.61,29.5,6.5,28800,27.3704
1/2/2018 12:09,225.5,420.98,29.87326389,5.01,28600,24.2272
1/2/2018 12:09,205.1,420.33,30.83888889,4.59,23200,20.9888
1/2/2018 12:09,203.3,420.31,32.165625,4.67,18000,18.4496
1/2/2018 12:09,232.8,420.72,33.62222222,4.93,14000,16.4376
1/2/2018 12:09,251.4,420.29,34.97743056,3.49,10900,14.2514027
1/2/2018 12:10,194.1,420.03,36,3.49,8780,12.0710081
1/2/2018 12:10,221.8,419.4,36.77875,3.99,7320,10.17811215
1/2/2018 12:10,238.5,419.27,37.45583333,3.41,6510,8.8544108
1/2/2018 12:10,284.7,419.51,37.88,3.49,6130,8.4416
1/2/2018 12:10,314.3,420.07,37.9,3.88,6060,8.830624241
1/2/2018 12:10,318,421.56,37.37493333,4.82,6310,9.600192974
1/2/2018 12:10,368,421.21,36.4158,4.38,6400,10.46164959
1/2/2018 12:10,364.2,420.96,35.2492,3.68,6780,11.12633747
1/2/2018 12:10,375.3,422.26,34.10173333,3.5,6950,11.684
1/2/2018 12:10,380.7,422.15,33.2,4.69,6940,12.30385983
1/2/2018 12:10,375.3,420.2,32.45497685,3.22,6640,12.82334231
1/2/2018 12:10,358.6,419.47,31.69148148,1.99,6440,13.07289488
1/2/2018 12:10,332.7,419.63,31.006875,4.1,6220,12.88296496
1/2/2018 12:10,334.6,419.81,30.49851852,4.3,6220,12.012
1/2/2018 12:10,258.7,420.54,30.26377315,3.25,6380,10.5656
1/2/2018 12:10,251.4,420.97,30.4,3.9,6450,8.9048
1/2/2018 12:10,290.2,419.27,31.253125,3.76,6500,7.3992
1/2/2018 12:10,271.8,419.06,32.7125,3.49,6400,6.4184
1/2/2018 12:10,236.8,419.07,34.190625,3.8,6340,6.1096
1/2/2018 12:10,255.3,419.12,35.1,4.74,6420,6.2312
1/2/2018 12:10,253.4,419.11,35.34525463,3.35,6410,6.5704
1/2/2018 12:10,325.5,419.24,35.27037037,4.03,6440,6.9232
1/2/2018 12:10,366.2,419.24,34.946875,4.11,6450,7.0856
1/2/2018 12:10,412.3,419.3,34.4462963,4.69,6480,7.0168
1/2/2018 12:10,441.9,419.26,33.84016204,4.26,6370,6.8608
1/2/2018 12:10,460.3,419.37,33.2,3.56,6250,6.6808
1/2/2018 12:10,502.9,420.56,32.2321875,3.56,5890,6.532
1/2/2018 12:10,495.5,420.27,30.93583333,2.92,5500,6.4696
1/2/2018 12:10,497.2,419.28,29.8215625,3.23,5140,6.5272
1/2/2018 12:10,467.7,419.13,29.4,3.43,5090,6.6424
1/2/2018 12:10,488.1,419.12,29.97268571,4.67,5150,6.7568
1/2/2018 12:10,384.5,418.97,31.23205714,3.33,5170,6.8344
1/2/2018 12:10,343.8,418.91,32.77508571,3.59,5150,6.8392
1/2/2018 12:10,338.4,419,34.19874286,4.39,5130,6.7568
1/2/2018 12:10,345.9,418.89,35.1,2.54,5170,6.6104
1/2/2018 12:10,364.5,418.91,35.44997085,3.42,5140,6.4256
1/2/2018 12:10,320,418.97,35.53187561,2.7,5120,6.2672
1/2/2018 12:10,379.1,419.47,35.41084548,3.64,5100,6.2
1/2/2018 12:10,423.5,419.29,35.15201166,2.47,4990,6.2448
1/2/2018 12:10,490.1,419.24,34.82050534,4.14,5030,6.3416
1/2/2018 12:10,532.6,419.13,34.48145773,3.88,4970,6.4552
1/2/2018 12:10,556.8,419.16,34.2,4.23,4930,6.5736
1/2/2018 12:10,543.7,419.44,33.91031746,3.22,4880,6.6848
1/2/2018 12:10,477.1,419.74,33.55238095,2.53,4900,6.8128
1/2/2018 12:10,488.1,419.75,33.2,3.5,4910,6.9976
1/2/2018 12:10,410.4,420.11,32.87118056,2.82,4990,7.2192
1/2/2018 12:10,358.7,421.48,32.53888889,4.91,5000,7.4416
1/2/2018 12:10,216.4,424.69,32.209375,4.48,5100,7.6288
1/2/2018 12:10,116.6,424.93,31.88888889,3.86,5180,7.752
1/2/2018 12:10,107.3,420.84,31.58368056,3.15,5070,7.8032
1/2/2018 12:10,55.5,419.01,31.3,3.68,5040,7.8016
1/2/2018 12:10,105.4,418.9,31.045,3.97,5030,7.7664
1/2/2018 12:10,113,419.34,30.81583333,3.97,5080,7.7168
1/2/2018 12:10,129.6,419.79,30.60375,3.06,5480,7.6816
1/2/2018 12:10,94.5,422.41,30.4,4.26,6330,7.6568
1/2/2018 12:10,186.8,422.77,30.1768,4.61,6610,7.6112
1/2/2018 12:10,201.6,419.77,29.9374,3.81,6230,7.5304
1/2/2018 12:10,260.7,419.15,29.7196,2.78,6010,7.4
1/2/2018 12:10,356.7,419.12,29.5612,3.77,5660,7.1704
1/2/2018 12:10,388.2,419.16,29.5,2.64,5560,6.8392
1/2/2018 12:11,397.4,419.11,29.5936,4.62,5490,6.4768
1/2/2018 12:11,406.7,419.25,29.8168,4.02,5820,6.1696
1/2/2018 12:11,508.3,419.29,30.0832,4.38,6910,6.004
1/2/2018 12:11,567.5,419.49,30.3064,8.48,9400,6.0352
1/2/2018 12:11,672.9,420.06,30.4,9.41,11800,6.2248
1/2/2018 12:11,697.2,420.38,30.4,10.4,12000,6.5
1/2/2018 12:11,734.1,419.9,30.4,7.07,10300,6.7792
1/2/2018 12:11,673.2,419.67,30.4,6.2,8610,6.9808
1/2/2018 12:11,706.7,419.71,30.4,5.59,7350,7.0848
1/2/2018 12:11,680.7,419.63,30.4,5.2,6760,7.1424
1/2/2018 12:11,653,419.54,30.46666667,6.42,6490,7.1776
1/2/2018 12:11,621.5,419.53,30.63333333,4.47,6260,7.1952
1/2/2018 12:11,608.6,419.5,30.85,4.49,6200,7.2
1/2/2018 12:11,549.4,421.14,31.06666667,4.27,6110,7.1856
1/2/2018 12:11,442.2,497.37,31.23333333,3.54,6140,7.1488
1/2/2018 12:11,436.5,545.11,31.3,4.04,6150,7.0992
1/2/2018 12:11,364.5,507.27,31.3,3.87,6200,7.0464
1/2/2018 12:11,408.9,470.93,31.3,4.54,6240,7
1/2/2018 12:11,347.8,456.63,31.3,4.54,6220,6.9584
1/2/2018 12:11,396,448.4,31.3,4.17,6240,6.9152
1/2/2018 12:11,373.8,437.7,31.44074074,3.56,6090,6.8728
1/2/2018 12:11,355.4,434.46,31.79259259,5.08,6100,6.8336
1/2/2018 12:11,320.2,432.41,32.25,4.57,6060,6.8
1/2/2018 12:11,285.1,431.54,32.70740741,5.22,6040,6.7704
1/2/2018 12:11,383.1,427.4,33.05925926,4.21,6050,6.7536
1/2/2018 12:11,375.7,426.67,33.2,4.44,6080,6.756
1/2/2018 12:11,377.4,426.37,33.2,3.57,6140,6.7704
1/2/2018 12:11,388.4,423.91,33.2,3.96,6140,6.7896
1/2/2018 12:11,399.4,423.43,33.2,4.38,6180,6.8
1/2/2018 12:11,414.2,424.05,33.2,3.78,6100,6.7896
1/2/2018 12:11,467.7,422.98,33.08346667,4.13,6240,6.7648
1/2/2018 12:11,519.4,421.74,32.8144,4.35,6260,6.7352
1/2/2018 12:11,488,421.52,32.5136,4.54,6320,6.7104
1/2/2018 12:11,582.3,425.35,32.30186667,4.02,6420,6.5912
1/2/2018 12:11,595.3,431.57,32.3,2.87,6300,6.3336
1/2/2018 12:11,560.2,428.65,32.60694444,3.43,6510,6.0304
1/2/2018 12:11,584.4,426.74,33.15333333,7.39,7060,5.7848
1/2/2018 12:11,584.4,429.43,33.8075,6.1,7810,5.7
1/2/2018 12:11,614,434.32,34.43777778,4.65,8200,5.8304
1/2/2018 12:11,538.2,433.05,34.9125,6.1,8260,6.1176
1/2/2018 12:11,523.5,427.11,35.1,6.64,7900,6.484
1/2/2018 12:11,386.7,427.48,35.1,5.88,7520,6.8384
1/2/2018 12:11,421.8,426.69,35.1,7.16,7130,7.0896
1/2/2018 12:11,338.6,424.35,35.1,4.98,6940,7.2072
1/2/2018 12:11,275.7,423.61,35.1,4.98,6660,7.244
1/2/2018 12:11,296,431.83,35.03333333,5.71,6740,7.2376
1/2/2018 12:11,244.2,433.09,34.86666667,4.62,6600,7.2216
1/2/2018 12:11,270.1,427.23,34.65,4.85,6750,7.2296
1/2/2018 12:11,275.7,424.62,34.43333333,5.18,6940,7.2752
1/2/2018 12:11,347.7,422.54,34.26666667,5.76,7110,7.3344
1/2/2018 12:11,340.4,420.79,34.2,5.97,7170,7.3888
1/2/2018 12:11,471.6,420.21,34.2,6.32,7270,7.4264
1/2/2018 12:11,436.5,420.22,34.2,4.49,7270,7.4352
1/2/2018 12:11,436.5,420.21,34.2,6,7160,7.4248
1/2/2018 12:11,479,420.17,34.2,5.91,7140,7.4048
1/2/2018 12:11,499.5,419.83,33.92308571,5.47,7130,7.3648
1/2/2018 12:11,508.8,419.61,33.25325714,5.3,6850,7.3
1/2/2018 12:11,488.5,419.38,32.43188571,5.22,6550,7.2056
1/2/2018 12:11,492.2,419.31,31.70034286,4.45,6260,7.0728
1/2/2018 12:11,431.3,419.34,31.3,4.14,6040,6.9024
1/2/2018 12:12,481.2,419.32,31.29364431,4.64,5890,6.7056
1/2/2018 12:12,381.3,419.29,31.52507289,5.85,5980,6.4992
1/2/2018 12:12,377.6,419.36,31.90717201,4.83,6080,6.3
1/2/2018 12:12,386.9,419.44,32.35282799,4.61,6120,6.0744
1/2/2018 12:12,325.8,419.58,32.77492711,4.27,6080,5.7904
1/2/2018 12:12,298,419.83,33.08635569,5.9,6170,5.4904
1/2/2018 12:12,294.3,420.26,33.2,3.9,6140,5.244
1/2/2018 12:12,270.2,420.77,32.95846561,4.97,6050,5.1208
1/2/2018 12:12,174,420.78,32.52645503,5.93,6100,5.108
1/2/2018 12:12,205.4,421.05,32.3,4.21,6010,5.164
1/2/2018 12:12,153.6,422.01,32.40891204,4.21,5960,5.316
1/2/2018 12:12,264.7,425.15,32.67962963,4.61,5930,5.612
1/2/2018 12:12,288.8,420.94,33.053125,4.08,5970,6.1
1/2/2018 12:12,275.8,419.36,33.47037037,3.31,6060,7.5024
1/2/2018 12:12,285.1,419.21,33.87233796,4.29,6090,10.0536
1/2/2018 12:12,312.8,419.22,34.2,5.3,6060,12.992
1/2/2018 12:12,429.2,419.32,34.524375,4.25,5990,15.4584
1/2/2018 12:12,453.4,420.38,34.86916667,3.96,5870,16.5936
1/2/2018 12:12,514.4,421.67,35.104375,4.81,5880,15.82
1/2/2018 12:12,457.2,424.9,35.1,3.9,5820,13.688
1/2/2018 12:12,451.6,428.73,34.7016,4.33,5880,11.016
1/2/2018 12:12,403.4,432.03,33.9938,4.19,5960,8.56
1/2/2018 12:12,438.6,430.97,33.2052,5.74,6070,7.076
1/2/2018 12:12,488.5,425.92,32.5644,4.28,6350,6.7672
1/2/2018 12:12,481.2,422.96,32.3,3.92,6720,7.0656
1/2/2018 12:12,458.9,422.61,32.3,5.41,6900,7.6464
1/2/2018 12:12,409,421.87,32.3,5.6,6970,8.2408
1/2/2018 12:12,375.5,421.26,32.3,5.77,6990,8.58
1/2/2018 12:12,438.6,420.79,32.3,5.52,6980,8.7248
1/2/2018 12:12,486.6,420.26,32.3,4.7,6880,8.8704
1/2/2018 12:12,473.7,421.57,32.3,4.51,6730,8.9536
1/2/2018 12:12,455.3,463.03,32.3,5.64,6590,8.9912
1/2/2018 12:12,446,515.27,32.3,3.08,6620,9
1/2/2018 12:12,398,481.02,32.3,3.08,6460,9
1/2/2018 12:12,431.1,429.01,32.3,3.92,6110,9.1096
1/2/2018 12:12,429.4,421.41,32.046875,4,5890,9.3808
1/2/2018 12:12,381.3,420.42,31.40555556,4.33,5820,9.7272
1/2/2018 12:12,401.7,420.86,30.553125,4.95,5970,10.0624
1/2/2018 12:12,372,420.7,29.66666667,4.84,6210,10.4168
1/2/2018 12:12,394.3,420.79,28.92326389,5.98,6610,10.8208
1/2/2018 12:12,394.3,420.75,28.5,5.29,6790,11.2408
1/2/2018 12:12,449.8,419.89,28.459375,2.95,6550,11.624
1/2/2018 12:12,390.8,419.76,28.67083333,4.26,6260,11.9176
1/2/2018 12:12,425.9,419.99,29.021875,4.73,6100,12.1872
1/2/2018 12:12,435.4,420.38,29.4,4.43,6040,12.516
1/2/2018 12:12,420.5,420.38,29.81157407,4.33,5780,12.8376
1/2/2018 12:12,381.6,420.64,30.30925926,4.61,5720,13.0776
1/2/2018 12:12,331.7,420.56,30.85,4.87,5580,13.1616
1/2/2018 12:12,304,421.03,31.39074074,4.9,5660,12.9648
1/2/2018 12:12,205.9,421.22,31.88842593,2.98,5680,12.5208
1/2/2018 12:12,235.5,421.5,32.3,3.46,5700,11.9888
1/2/2018 12:12,196.6,421.52,32.63984375,5.15,5670,11.496
1/2/2018 12:12,261.1,421.29,32.92708333,2.91,5630,11.1696
1/2/2018 12:12,242.7,420.69,33.12578125,3.4,5660,11.096
1/2/2018 12:12,264.9,420.28,33.2,3.59,5790,11.1632
1/2/2018 12:12,368.5,420.4,33.2,5.12,5870,11.2336
1/2/2018 12:12,418.6,420.52,33.2,5.12,5970,11.1944
1/2/2018 12:12,533.4,420.05,33.2,4.93,6130,10.9328
1/2/2018 12:12,557.4,420.17,33.2,3.73,6520,10.392
1/2/2018 12:12,649.8,420.13,33.2,5.79,6700,9.6568
1/2/2018 12:13,603.7,420.26,33.06388889,5.38,6810,8.8384
1/2/2018 12:13,649.9,420.63,32.72222222,5.26,6960,8.0856
1/2/2018 12:13,629.5,420.45,32.275,6.38,7060,7.5472
1/2/2018 12:13,614.7,420.09,31.82222222,6.23,7080,7.2688
1/2/2018 12:13,572.1,427.53,31.46388889,5.82,7120,7.1688
1/2/2018 12:13,516.6,433.96,31.3,4.81,7080,7.1928
1/2/2018 12:13,559.1,422.85,31.44375,6.14,6950,7.288
1/2/2018 12:13,497.9,422.3,31.8,5.03,6930,7.4016
1/2/2018 12:13,523.9,422.8,32.15625,5.6,6970,7.5608
1/2/2018 12:13,479.5,421.65,32.3,6.24,7020,7.8008
1/2/2018 12:13,499.7,420.88,32.17546296,5.94,7130,8.0728
1/2/2018 12:13,464.7,420.43,31.9037037,5.28,7050,8.312
1/2/2018 12:13,470.4,420.39,31.5375,6.27,7050,8.4536
1/2/2018 12:13,500,420.67,31.12962963,6.01,7210,8.432
1/2/2018 12:13,488.9,420.47,30.73287037,6.12,7420,8.2888
1/2/2018 12:13,457.4,420.32,30.4,6.59,7760,8.1144
1/2/2018 12:13,420.4,420.29,30.0009375,5.68,7980,7.9856
1/2/2018 12:13,494.3,420.22,29.53583333,7.5,8000,7.9792
1/2/2018 12:13,448,420.52,29.2528125,8.55,7760,8.16
1/2/2018 12:13,473.8,421.2,29.4,5.75,7520,8.4688
1/2/2018 12:13,529.3,421.14,30.21173333,5.28,7080,8.8024
1/2/2018 12:13,521.8,420.81,31.5292,4.8,6800,9.0576
1/2/2018 12:13,512.5,420.41,33.0108,4.8,6540,9.1312
1/2/2018 12:13,560.5,420.16,34.31493333,4.55,6410,8.951178738
1/2/2018 12:13,580.7,420.31,35.1,5.8,6530,8.589536213
1/2/2018 12:13,551.3,420.27,35.30011574,4.98,6520,8.158304319
1/2/2018 12:13,532.7,420.35,35.14925926,5.06,6570,7.77271495
1/2/2018 12:13,403.3,420.34,34.755625,5.09,6640,7.548
1/2/2018 12:13,394.1,419.87,34.22740741,3.46,6750,7.450646467
1/2/2018 12:13,375.8,419.66,33.67280093,4.84,7030,7.359779934
1/2/2018 12:13,312.9,419.59,33.2,6.38,7150,7.271590166
1/2/2018 12:13,285.2,419.64,32.709375,6.45,7280,7.194266932
1/2/2018 12:13,281.4,419.73,32.12916667,7.08,7310,7.136
1/2/2018 12:13,257.4,419.95,31.609375,5.14,7580,7.12335433
1/2/2018 12:13,316.8,420.89,31.3,5.75,7720,7.167673621
1/2/2018 12:13,396.3,420.51,31.26701389,4.96,7910,7.242715748
1/2/2018 12:13,429.6,421.41,31.42222222,6.75,7980,7.320638583
1/2/2018 12:13,509.2,422.2,31.684375,4.84,7960,7.3736
1/2/2018 12:13,529.5,422.4,31.97222222,5.54,7900,7.4
1/2/2018 12:13,557.1,422.81,32.20451389,5.84,7970,7.4232
1/2/2018 12:13,629.3,422.55,32.3,5.65,7910,7.4496
1/2/2018 12:13,621.8,422.99,32.3,6.35,8070,7.4744
1/2/2018 12:13,638.5,421.94,32.3,5.02,8100,7.4928
1/2/2018 12:13,645.9,423.03,32.3,4.63,8060,7.4304
1/2/2018 12:13,597.7,440.38,32.3,5.59,8110,7.2512
1/2/2018 12:13,540.3,468.38,32.20057143,5.64,8190,7.0088
1/2/2018 12:13,546,471.16,31.96171429,7.74,8470,6.7536
1/2/2018 12:13,485,454.9,31.67257143,6.5,8680,6.536
1/2/2018 12:13,512.7,434.16,31.42228571,6.5,8710,6.3336
1/2/2018 12:13,512.7,428.17,31.3,6.05,8450,6.1064
1/2/2018 12:13,453.5,426.01,31.28892128,6.97,7950,5.888
1/2/2018 12:13,505.5,422.52,31.31749271,5.87,7600,5.7216
1/2/2018 12:13,468.5,420.64,31.39271137,6.14,7340,5.6504
1/2/2018 12:13,398.2,420.6,31.52157434,7.06,7240,5.74
1/2/2018 12:13,416.6,420.25,31.71107872,6.9,7240,5.968
1/2/2018 12:13,450.1,420.46,31.96822157,6.88,7370,6.244
1/2/2018 12:13,427.9,420.3,32.3,6.66,7540,6.484
1/2/2018 12:13,476,420.23,32.8984127,6.02,7550,6.604
1/2/2018 12:13,426,420.01,33.64920635,5.67,7580,6.5496
1/2/2018 12:13,401.9,419.91,34.1,5.73,7650,6.3728
1/2/2018 12:14,435.3,419.92,34.07083333,5.57,7660,6.1512
1/2/2018 12:14,494.5,419.97,33.76666667,4.88,7700,5.9664
1/2/2018 12:14,524.1,420.17,33.3125,6.2,7640,5.9
1/2/2018 12:14,581.3,420.24,32.83333333,6.12,7700,5.9888
1/2/2018 12:14,548.2,420.22,32.45416667,6.48,7650,6.1712
1/2/2018 12:14,487,419.88,32.3,6.25,7730,6.388
1/2/2018 12:14,544.4,419.71,32.3,6.77,7710,6.5888
1/2/2018 12:14,620.3,419.8,32.3,6.72,7680,6.7232
1/2/2018 12:14,655.6,424.06,32.3,6.18,7690,6.796
1/2/2018 12:14,626.2,443.52,32.3,6.62,7630,6.8408
1/2/2018 12:14,570.5,480.52,32.196,5.47,7600,6.8544
1/2/2018 12:14,472.4,478.38,31.948,5.8,7620,6.8416
1/2/2018 12:14,476.2,472.57,31.652,7.35,7540,6.8072
1/2/2018 12:14,455.9,455.27,31.404,5.72,7560,6.7288
1/2/2018 12:14,420.5,463.2,31.3,5.72,7360,6.6096
1/2/2018 12:14,409.5,477.4,31.3,5.39,7330,6.4872
1/2/2018 12:14,300.1,474.59,31.3,5.55,7200,6.3976
1/2/2018 12:14,174,443.86,31.3,5.07,7030,6.3768
1/2/2018 12:14,144.4,430.18,31.3,5.15,7100,6.4
1/2/2018 12:14,144.2,435.53,31.3,4.37,7150,6.4232
1/2/2018 12:14,140.5,427.61,31.3,4.78,7160,6.4496
1/2/2018 12:14,207.2,422.51,31.3,5.09,7330,6.4744
1/2/2018 12:14,136.8,421.92,31.70555556,4.59,7420,6.4928
1/2/2018 12:14,136.7,421.07,32.53333333,5.61,7540,6.446025109
1/2/2018 12:14,188.7,420.36,33.2,5.46,7450,6.305984134
1/2/2018 12:14,183,419.83,33.62546296,5.96,7050,6.126839409
1/2/2018 12:14,229.4,419.55,34.05925926,4.74,6670,5.971690063
1/2/2018 12:14,268.3,419.54,34.4125,4.01,6530,5.903635223
1/2/2018 12:14,273.7,419.76,34.5962963,5.05,6550,5.915919878
1/2/2018 12:14,231.4,419.85,34.52175926,5.47,6860,5.98216243
1/2/2018 12:14,270.1,420.4,34.1,5.44,7990,6.148975561
1/2/2018 12:14,208.9,422.72,33.18125,6.04,8900,6.484153377
1/2/2018 12:14,240.4,424.5,31.80833333,6.46,8790,7.055489986
1/2/2018 12:14,342.4,422.75,30.18125,4.97,8140,9.872718737
1/2/2018 12:14,342.4,421.05,28.5,3.85,7780,15.82863208
1/2/2018 12:14,449.9,420.45,26.57210648,5.11,7630,23.08488229
1/2/2018 12:14,507.4,421.6,24.26851852,4.65,8260,29.55438091
1/2/2018 12:14,574,423.24,21.884375,3.98,9310,33.15003948
1/2/2018 12:14,696.4,427.17,19.71481481,4.09,9820,31.7304
1/2/2018 12:14,798.1,431.79,18.05497685,4.69,10000,26.55982426
1/2/2018 12:14,868.6,429.1,17.2,4.69,10600,20.75359
1/2/2018 12:14,946.4,427.46,17.44875,3.92,11200,17.3242436
1/2/2018 12:14,1029.7,429.59,18.60916667,4.45,10800,19.28433146
1/2/2018 12:14,1051.9,424.82,20.24,4.49,10600,29.3296
1/2/2018 12:14,1081.5,424.4,21.9,3.56,11400,45.94034624
1/2/2018 12:14,1146.5,426.49,23.77609267,4.55,12900,65.30018952
1/2/2018 12:14,1202.1,429.79,26.071278,6.67,14400,83.09105968
1/2/2018 12:14,1300.5,433.85,28.36841701,4.85,15500,94.99488656
1/2/2018 12:14,1324.7,436.48,30.25037067,5.25,16200,100.188
1/2/2018 12:14,1491.5,432.24,31.3,6.98,17200,101.3264
1/2/2018 12:14,1564,430.93,31.72776704,6.4,18300,99.2992
1/2/2018 12:14,1591.8,430.56,32.03184898,6.2,19500,94.6368
1/2/2018 12:14,1593.8,431.26,32.22667953,6.96,19700,87.8696
1/2/2018 12:14,1608.6,432.65,32.32669242,5.56,16700,76.8184
1/2/2018 12:14,1617.9,427.65,32.34632133,5.66,12700,60.8448
1/2/2018 12:14,1537.9,421.46,32.3,4.01,9670,43.1496
1/2/2018 12:14,1400.8,421.54,31.99169581,4.15,7930,27.2248
1/2/2018 12:14,1193.4,420.17,31.39400739,5.68,7040,16.5624
1/2/2018 12:14,1059.7,420.02,30.77431527,3.62,6400,13.0488
1/2/2018 12:14,883.7,419.69,30.4,3.75,6140,14.604
1/2/2018 12:15,846.5,419.82,30.31041667,3.97,6140,18.6864
1/2/2018 12:15,709.5,420.35,30.35,4.16,6710,22.9584
1/2/2018 12:15,594.6,420.7,30.49375,3.2,8210,25.0824
1/2/2018 12:15,431.9,420.78,30.71666667,5.41,9450,24.6688
1/2/2018 12:15,419,421.27,30.99375,4.46,9440,23.3176
1/2/2018 12:15,380.1,422.45,31.3,4.92,8480,21.5912
1/2/2018 12:15,350.6,420.31,31.745,4.92,7690,19.9456
1/2/2018 12:15,354.2,420.61,32.3325,5.17,7070,18.8368
1/2/2018 12:15,241.4,421.26,32.87875,4.68,6800,18.2784
